NC_035782.1	46793650	46793652	58	NC_035782.1	46766920	46818900	0
NC_035782.1	48662582	48662584	60	NC_035782.1	48655388	48690131	0
NC_035782.1	48688410	48688412	-58	NC_035782.1	48655388	48690131	0
NC_035782.1	48688413	48688415	-56	NC_035782.1	48655388	48690131	0
NC_035782.1	49571336	49571338	-58	NC_035782.1	49551208	49589770	0
NC_035782.1	49575756	49575758	-61	NC_035782.1	49551208	49589770	0
NC_035782.1	49656582	49656584	53	NC_035782.1	49655583	49696442	0
NC_035782.1	49693130	49693132	51	NC_035782.1	49655583	49696442	0
NC_035782.1	50390335	50390337	50	NC_035782.1	50374182	50392925	0
NC_035782.1	50620240	50620242	55	NC_035782.1	50620090	50642168	0
NC_035782.1	51594718	51594720	-52	NC_035782.1	51578815	51603239	0
NC_035782.1	53681702	53681704	-58	NC_035782.1	53660344	53690541	0
NC_035782.1	53693367	53693369	61	NC_035782.1	53690611	53716544	0
NC_035782.1	57056676	57056678	53	NC_035782.1	57049018	57096815	0
NC_035782.1	57057398	57057400	51	NC_035782.1	57049018	57096815	0
NC_035782.1	58675230	58675232	52	NC_035782.1	58654999	58674194	-1037
NC_035782.1	58675269	58675271	50	NC_035782.1	58654999	58674194	-1076
NC_035782.1	58948370	58948372	-50	NC_035782.1	58924168	58967420	0
NC_035782.1	61203970	61203972	51	NC_035782.1	61195838	61209507	0
NC_035782.1	63438236	63438238	68	NC_035782.1	63429546	63446314	0
NC_035782.1	63514944	63514946	50	NC_035782.1	63510843	63517012	0
NC_035782.1	63564041	63564043	-55	NC_035782.1	63555194	63569766	0
NC_035782.1	64758095	64758097	53	NC_035782.1	64745480	64763811	0
NC_035782.1	65377028	65377030	51	NC_035782.1	65329670	65374316	-2713
NC_035782.1	67715552	67715554	66	NC_035782.1	67695734	67735552	0
NC_035782.1	72205396	72205398	-55	NC_035782.1	72205997	72216921	600
NC_035783.1	2891928	2891930	52	NC_035783.1	2890063	2898732	0
NC_035783.1	4336100	4336102	63	NC_035783.1	4306273	4347457	0
NC_035783.1	8555952	8555954	-59	NC_035783.1	8552562	8566420	0
NC_035783.1	11164219	11164221	-62	NC_035783.1	11164297	11167516	77
NC_035783.1	15040568	15040570	-50	NC_035783.1	15036330	15052449	0
NC_035783.1	16217946	16217948	53	NC_035783.1	16217005	16220473	0
NC_035783.1	17850324	17850326	54	NC_035783.1	17801179	17855480	0
NC_035783.1	18011470	18011472	51	NC_035783.1	18004886	18046068	0
NC_035783.1	19526092	19526094	50	NC_035783.1	19521203	19536412	0
NC_035783.1	19545473	19545475	50	NC_035783.1	19541126	19546290	0
NC_035783.1	19594384	19594386	51	NC_035783.1	19592529	19595402	0
NC_035783.1	19856040	19856042	50	NC_035783.1	19851129	19856753	0
NC_035783.1	20710045	20710047	61	NC_035783.1	20697421	20716772	0
NC_035783.1	20710063	20710065	61	NC_035783.1	20697421	20716772	0
NC_035783.1	20710091	20710093	83	NC_035783.1	20697421	20716772	0
NC_035783.1	20719351	20719353	52	NC_035783.1	20715474	20721327	0
NC_035783.1	20844034	20844036	70	NC_035783.1	20840174	20848192	0
NC_035783.1	20844474	20844476	65	NC_035783.1	20840174	20848192	0
NC_035783.1	20856440	20856442	55	NC_035783.1	20850830	20872123	0
NC_035783.1	21066968	21066970	50	NC_035783.1	21064639	21080243	0
NC_035783.1	21066994	21066996	54	NC_035783.1	21064639	21080243	0
NC_035783.1	21070058	21070060	53	NC_035783.1	21064639	21080243	0
NC_035783.1	21073266	21073268	-50	NC_035783.1	21064639	21080243	0
NC_035783.1	21076506	21076508	50	NC_035783.1	21064639	21080243	0
NC_035783.1	21109545	21109547	53	NC_035783.1	21108991	21127572	0
NC_035783.1	21111798	21111800	66	NC_035783.1	21108991	21127572	0
NC_035783.1	22397441	22397443	50	NC_035783.1	22367508	22530703	0
NC_035783.1	22609860	22609862	-56	NC_035783.1	22605941	22612356	0
NC_035783.1	23130125	23130127	53	NC_035783.1	23124581	23134715	0
NC_035783.1	23674165	23674167	-62	NC_035783.1	23566934	23675129	0
NC_035783.1	25301967	25301969	-57	NC_035783.1	25285234	25321419	0
NC_035783.1	25304490	25304492	-63	NC_035783.1	25285234	25321419	0
NC_035783.1	25307878	25307880	-78	NC_035783.1	25285234	25321419	0
NC_035783.1	25307894	25307896	-50	NC_035783.1	25285234	25321419	0
NC_035783.1	26034430	26034432	-52	NC_035783.1	26028344	26035770	0
NC_035783.1	26360833	26360835	65	NC_035783.1	26254045	26359089	-1745
NC_035783.1	29749414	29749416	57	NC_035783.1	29743531	29751155	0
NC_035783.1	30129116	30129118	-50	NC_035783.1	30117476	30130139	0
NC_035783.1	30386525	30386527	52	NC_035783.1	30384605	30399684	0
NC_035783.1	30742307	30742309	52	NC_035783.1	30681594	30779854	0
NC_035783.1	32082626	32082628	-53	NC_035783.1	31750051	32121457	0
NC_035783.1	32082626	32082628	-53	NC_035783.1	32058529	32093829	0
NC_035783.1	32197764	32197766	55	NC_035783.1	32193131	32208073	0
NC_035783.1	32417238	32417240	-60	NC_035783.1	32411180	32424850	0
NC_035783.1	32580030	32580032	62	NC_035783.1	32571064	32589233	0
NC_035783.1	36262747	36262749	57	NC_035783.1	36240650	36287176	0
NC_035783.1	36586659	36586661	52	NC_035783.1	36583807	36586055	-605
NC_035783.1	38039086	38039088	-51	NC_035783.1	38027316	38046164	0
NC_035783.1	41484688	41484690	-59	NC_035783.1	41480574	41482651	-2038
NC_035783.1	41657099	41657101	-50	NC_035783.1	41649997	41661682	0
NC_035783.1	42295607	42295609	-51	NC_035783.1	42292989	42298521	0
NC_035783.1	42871170	42871172	-51	NC_035783.1	42859068	42873199	0
NC_035783.1	44312384	44312386	-51	NC_035783.1	44309547	44318830	0
NC_035783.1	45068802	45068804	52	NC_035783.1	45069784	45079394	981
NC_035783.1	46125338	46125340	51	NC_035783.1	45940856	46144490	0
NC_035783.1	47273229	47273231	56	NC_035783.1	47263571	47299833	0
NC_035783.1	48434286	48434288	-53	NC_035783.1	48398662	48467690	0
NC_035783.1	49079096	49079098	-50	NC_035783.1	49066339	49113886	0
NC_035783.1	50075652	50075654	-52	NC_035783.1	50076390	50125883	737
NC_035783.1	57083697	57083699	-51	NC_035783.1	57082636	57084307	0
NC_035783.1	57925335	57925337	-58	NC_035783.1	57906897	57934776	0
NC_035783.1	57926772	57926774	65	NC_035783.1	57906897	57934776	0
NC_035783.1	57931740	57931742	50	NC_035783.1	57906897	57934776	0
NC_035783.1	58186423	58186425	60	NC_035783.1	58182051	58187524	0
NC_035783.1	58980060	58980062	-65	NC_035783.1	58979191	58985514	0
NC_035784.1	1046255	1046257	-54	NC_035784.1	1022278	1061925	0
NC_035784.1	1062719	1062721	-51	NC_035784.1	1062623	1068322	0
NC_035784.1	1924233	1924235	-53	NC_035784.1	1914509	1937877	0
NC_035784.1	1992223	1992225	61	NC_035784.1	1986516	1999533	0
NC_035784.1	2007282	2007284	-51	NC_035784.1	2003282	2010848	0
NC_035784.1	2011997	2011999	-60	NC_035784.1	2003282	2010848	-1150
NC_035784.1	2256854	2256856	-52	NC_035784.1	2253035	2264233	0
NC_035784.1	2288950	2288952	-55	NC_035784.1	2284001	2293709	0
NC_035784.1	2326139	2326141	-54	NC_035784.1	2298250	2337112	0
NC_035784.1	2333163	2333165	57	NC_035784.1	2298250	2337112	0
NC_035784.1	2333298	2333300	63	NC_035784.1	2298250	2337112	0
NC_035784.1	2338123	2338125	-53	NC_035784.1	2337755	2374062	0
NC_035784.1	2340023	2340025	-55	NC_035784.1	2337755	2374062	0
NC_035784.1	2350201	2350203	-55	NC_035784.1	2337755	2374062	0
NC_035784.1	2443679	2443681	-61	NC_035784.1	2437703	2445573	0
NC_035784.1	2777422	2777424	-53	NC_035784.1	2776546	2779685	0
NC_035784.1	3040122	3040124	50	NC_035784.1	3032735	3044262	0
NC_035784.1	3631155	3631157	50	NC_035784.1	3628344	3666492	0
NC_035784.1	5236070	5236072	-53	NC_035784.1	5220554	5236667	0
NC_035784.1	7656220	7656222	54	NC_035784.1	7621973	7657566	0
NC_035784.1	7825971	7825973	56	NC_035784.1	7797966	7832266	0
NC_035784.1	8331780	8331782	-51	NC_035784.1	8329867	8338603	0
NC_035784.1	9477059	9477061	-55	NC_035784.1	9471691	9477988	0
NC_035784.1	10016144	10016146	-56	NC_035784.1	9998359	10021473	0
NC_035784.1	14145239	14145241	54	NC_035784.1	14132625	14151327	0
NC_035784.1	14247055	14247057	-59	NC_035784.1	14218676	14257154	0
NC_035784.1	14259080	14259082	-50	NC_035784.1	14257287	14271513	0
NC_035784.1	18634307	18634309	-58	NC_035784.1	18612707	18659117	0
NC_035784.1	21410057	21410059	-59	NC_035784.1	21396586	21417659	0
NC_035784.1	21410064	21410066	-56	NC_035784.1	21396586	21417659	0
NC_035784.1	21805784	21805786	-53	NC_035784.1	21771845	21809553	0
NC_035784.1	21869174	21869176	51	NC_035784.1	21868572	21910081	0
NC_035784.1	22572278	22572280	-57	NC_035784.1	22570303	22573170	0
NC_035784.1	25138820	25138822	50	NC_035784.1	25137527	25159456	0
NC_035784.1	26800339	26800341	66	NC_035784.1	26784993	26800712	0
NC_035784.1	26845664	26845666	59	NC_035784.1	26845262	26851165	0
NC_035784.1	32778719	32778721	51	NC_035784.1	32774850	32788391	0
NC_035784.1	33375189	33375191	-54	NC_035784.1	33374491	33390845	0
NC_035784.1	34072923	34072925	51	NC_035784.1	34071040	34075919	0
NC_035784.1	36745878	36745880	63	NC_035784.1	36743644	36747147	0
NC_035784.1	36788436	36788438	51	NC_035784.1	36777123	36788966	0
NC_035784.1	36797029	36797031	-56	NC_035784.1	36791265	36801233	0
NC_035784.1	36957811	36957813	50	NC_035784.1	36954147	36962294	0
NC_035784.1	37719492	37719494	-53	NC_035784.1	37718342	37734686	0
NC_035784.1	37751434	37751436	-57	NC_035784.1	37742490	37753869	0
NC_035784.1	38226015	38226017	54	NC_035784.1	38208090	38230756	0
NC_035784.1	39544458	39544460	-51	NC_035784.1	39531861	39553217	0
NC_035784.1	39858400	39858402	57	NC_035784.1	39838510	39861792	0
NC_035784.1	42036908	42036910	56	NC_035784.1	42010432	42033058	-3851
NC_035784.1	42103145	42103147	-63	NC_035784.1	42093372	42127854	0
NC_035784.1	43356400	43356402	-52	NC_035784.1	43353022	43383153	0
NC_035784.1	45667412	45667414	56	NC_035784.1	45682060	45699864	14647
NC_035784.1	45928233	45928235	50	NC_035784.1	45919632	45962756	0
NC_035784.1	46805444	46805446	70	NC_035784.1	46804110	46806190	0
NC_035784.1	47479564	47479566	-51	NC_035784.1	47458912	47484374	0
NC_035784.1	49941160	49941162	52	NC_035784.1	49923357	49943451	0
NC_035784.1	49990876	49990878	51	NC_035784.1	49990087	50005106	0
NC_035784.1	50083563	50083565	-51	NC_035784.1	50077781	50095396	0
NC_035784.1	50085312	50085314	50	NC_035784.1	50077781	50095396	0
NC_035784.1	50724127	50724129	53	NC_035784.1	50714962	50725332	0
NC_035784.1	51552241	51552243	53	NC_035784.1	51542190	51552570	0
NC_035784.1	52580950	52580952	50	NC_035784.1	52576801	52582157	0
NC_035784.1	52581119	52581121	-52	NC_035784.1	52576801	52582157	0
NC_035784.1	52581362	52581364	-72	NC_035784.1	52576801	52582157	0
NC_035784.1	52581683	52581685	-59	NC_035784.1	52576801	52582157	0
NC_035784.1	52582702	52582704	60	NC_035784.1	52582146	52585885	0
NC_035784.1	52601240	52601242	51	NC_035784.1	52598334	52605104	0
NC_035784.1	53283228	53283230	55	NC_035784.1	53269677	53284646	0
NC_035784.1	53289051	53289053	-51	NC_035784.1	53284783	53292550	0
NC_035784.1	53329759	53329761	50	NC_035784.1	53329102	53340571	0
NC_035784.1	53515949	53515951	50	NC_035784.1	53517384	53518675	1434
NC_035784.1	53739781	53739783	-65	NC_035784.1	53717949	53756785	0
NC_035784.1	53991051	53991053	-51	NC_035784.1	53976716	54005868	0
NC_035784.1	53991914	53991916	-52	NC_035784.1	53976716	54005868	0
NC_035784.1	53995723	53995725	-55	NC_035784.1	53976716	54005868	0
NC_035784.1	54347058	54347060	72	NC_035784.1	54345742	54362366	0
NC_035784.1	54639922	54639924	-51	NC_035784.1	54623693	54644543	0
NC_035784.1	54998518	54998520	-50	NC_035784.1	54992598	55004547	0
NC_035784.1	55104962	55104964	52	NC_035784.1	55096011	55111903	0
NC_035784.1	55104962	55104964	52	NC_035784.1	55104405	55159828	0
NC_035784.1	55154349	55154351	-51	NC_035784.1	55104405	55159828	0
NC_035784.1	55379466	55379468	57	NC_035784.1	55353197	55390427	0
NC_035784.1	55404563	55404565	-53	NC_035784.1	55403530	55406091	0
NC_035784.1	57133703	57133705	57	NC_035784.1	57132942	57135149	0
NC_035784.1	57140176	57140178	-50	NC_035784.1	57135167	57143236	0
NC_035784.1	57163870	57163872	-63	NC_035784.1	57162759	57168910	0
NC_035784.1	57514692	57514694	53	NC_035784.1	57514435	57515296	0
NC_035784.1	58701601	58701603	53	NC_035784.1	58698854	58724011	0
NC_035784.1	59002731	59002733	54	NC_035784.1	58983211	59008652	0
NC_035784.1	59129086	59129088	69	NC_035784.1	59119763	59137306	0
NC_035784.1	59312759	59312761	-50	NC_035784.1	59310375	59313046	0
NC_035784.1	59387900	59387902	-67	NC_035784.1	59387065	59388876	0
NC_035784.1	59679678	59679680	61	NC_035784.1	59665352	59718227	0
NC_035784.1	60464771	60464773	60	NC_035784.1	60463708	60470404	0
NC_035784.1	60466858	60466860	51	NC_035784.1	60463708	60470404	0
NC_035784.1	61208183	61208185	52	NC_035784.1	61199707	61211567	0
NC_035784.1	61728078	61728080	58	NC_035784.1	61720640	61741559	0
NC_035784.1	64469387	64469389	-55	NC_035784.1	64450891	64473637	0
NC_035784.1	65591166	65591168	52	NC_035784.1	65572470	65599973	0
